e2008g,latitude,longitude,treated,age,black,hisp,dem,female,lat_cutoff,long_cutoff,dist1,dist2,dist3,perp_dist,long_border,lat_border
1,40.2883,-74.6093,1,53,0,0,0,0,,,4.133316788678916,3.601534842917881,3.311770247536076,2.996846227944149,,
0,40.3134,-74.6687,1,25,0,0,0,1,,,4.493239606894446,5.59473696292412,6.513019365175046,4.124053705783289,,
0,40.3122,-74.6679,1,25,0,0,1,1,,,4.468617648749976,5.547901435231741,6.450260647865449,4.105263495276559,,
1,40.3109,-74.599,1,55,0,0,0,1,,,2.232657064391091,1.115644770542526,.7522446546143131,.4334527000617598,,
1,40.3009,-74.5825,1,38,0,0,1,1,,,4.014936045114691,2.7949514563104,1.756102533929499,.3918041698138224,,
0,40.289,-74.6027,1,21,0,0,0,1,,,4.193500178955985,3.488586217000215,3.028999132786069,2.511627102334208,,
1,40.3161,-74.664,1,34,0,0,1,1,,,4.02955491460456,5.164084593691445,6.113359419250063,3.652576719128266,,
1,40.2755,-74.58620000000001,1,49,0,0,1,1,,,6.114202982109614,5.19690634255359,4.415303400512987,3.036096578892792,,
1,40.2953,-74.60429999999999,1,50,0,0,0,0,,,3.486206333422821,2.788794830892394,2.42622712777711,2.189757753886599,,
1,40.2845,-74.6037,1,47,0,0,1,1,,,4.649568130751341,3.988642709022482,3.532328326387721,2.92686303334041,,
0,40.3174,-74.6644,1,19,0,0,0,0,,,4.030088909337891,5.186599417287749,6.151864741560359,3.647567639148647,,
1,40.3169,-74.6632,1,43,0,0,0,1,,,3.942776313035895,5.089004188420685,6.04801580033121,3.56293269841597,,
1,40.2709,-74.5788,1,75,0,0,0,1,,,6.857905922275185,5.881575262259827,5.024744506992081,3.384938380062963,,
1,40.2727,-74.5765,1,68,0,0,0,1,,,6.782236236857768,5.768980470970648,4.87836379590035,3.16664116571388,,
0,40.3105,-74.5989,1,45,0,0,0,1,,,2.269881367236269,1.160445759851403,.7732861776460926,.4768594565003577,,
1,40.2752,-74.5746,1,73,0,0,0,0,,,6.633714606759366,5.583094309645746,4.659374591442274,2.881555716774612,,
1,40.2739,-74.58459999999999,1,66,0,0,1,0,,,6.333812790131883,5.406286031092909,4.608473197134911,3.161186044897808,,
1,40.2924,-74.60590000000001,1,59,0,0,1,0,,,3.753053900147205,3.117611854751241,2.775708783521934,2.496611074459015,,
0,40.3191,-74.6609,1,55,0,0,0,1,,,3.70272412276118,4.881323546509063,5.867116125379971,3.315064501915243,,
0,40.3054,-74.5852,1,23,0,0,0,1,,,3.518313788589151,2.266810014772379,1.206554307824711,.2250597222268158,,
1,40.2968,-74.6417,1,54,0,0,1,1,,,3.719167715222953,4.176665786031486,4.680396208478943,3.504209184851636,,
1,40.2973,-74.60809999999999,1,42,0,0,0,0,,,3.178190455630349,2.596692267552692,2.396690089226994,2.107491171523462,,
1,40.3021,-74.5766,1,59,0,0,0,0,,,4.321781861430403,3.044774826619017,1.932095444743882,.1307445289045287,,
0,40.276,-74.6267,1,19,0,0,0,1,,,5.487441162859455,5.316332879879439,5.242185156861646,4.919476161154145,,
1,40.2755,-74.6203,1,55,0,0,0,0,,,5.495735946358132,5.192289842996898,5.005710953064423,4.628502846023278,,
1,40.295,-74.60429999999999,1,50,0,0,1,1,,,3.517708099952415,2.822139493847296,2.456339825781931,2.209667262537908,,
0,40.294,-74.6016,1,48,0,0,0,1,,,3.70213740814612,2.935922142547057,2.47206953665165,2.098836094738855,,
1,40.2699,-74.59229999999999,1,92,0,0,0,1,,,6.488323808650112,5.689657258010352,5.011453388018124,3.808929420407036,,
1,40.2864,-74.5859,1,46,0,0,1,1,,,5.067146200817862,4.056705533625456,3.217273626224611,1.933068471222658,,
1,40.296,-74.6474,1,44,0,0,0,1,,,4.071980653657753,4.614768668484439,5.15641825796329,3.83148747865061,,
1,40.3033,-74.5848,1,52,0,0,1,0,,,3.692502149250995,2.464940940214652,1.430711837522006,.3538437005869676,,
1,40.2899,-74.61539999999999,1,72,0,0,0,1,,,3.896447748934055,3.538866638741791,3.425996766740203,3.107903656276435,,
1,40.3151,-74.6073,1,80,0,0,1,0,,,1.411051025318492,.6750071686877378,1.304826995855069,.501972598397576,,
1,40.2883,-74.60429999999999,1,52,0,0,0,1,,,4.228674321965646,3.566904272031507,3.145965735247724,2.664864644920041,,
1,40.2974,-74.6088,1,68,0,0,0,0,,,3.152424511403566,2.595620281311547,2.422198270025774,2.11879266158437,,
0,40.3122,-74.6277,1,62,0,0,0,1,,,1.637975651362634,2.255700926060429,3.050014499110463,1.442208314596843,,
1,40.2974,-74.6078,1,76,0,0,0,0,,,3.174218979478922,2.581865990228089,2.373048104251228,2.087417085374639,,
0,40.2743,-74.5795,1,68,0,0,0,0,,,6.499526970215215,5.507513321921055,4.6429828130196,3.019712896787535,,
0,40.2989,-74.6405,1,28,1,0,0,1,,,3.468054201687271,3.952634785076033,4.490853373418975,3.250589890731201,,
0,40.2851,-74.63,1,22,0,0,0,0,,,4.542081747381629,4.526464850257505,4.632905980588694,4.208507817605799,,
1,40.2973,-74.64100000000001,1,29,0,0,1,1,,,3.640304424941906,4.095558230974792,4.602905979554222,3.427210969620011,,
1,40.3032,-74.5808,1,56,0,0,1,0,,,3.963095067571184,2.701864920240566,1.61244901589723,.1026519816475692,,
1,40.2777,-74.5886,1,48,0,0,0,0,,,5.805483126435147,4.906731724652658,4.153529313247195,2.891011800827292,,
1,40.3032,-74.6221,1,46,0,0,0,0,,,2.438112275771881,2.48457165888926,2.874874323830447,2.29034765571572,,
1,40.3105,-74.6207,1,79,0,0,1,1,,,1.617756041764076,1.835456900902884,2.491008955372765,1.521153799119277,,
1,40.3013,-74.6245,1,60,0,0,1,1,,,2.682318836447212,2.777239600360779,3.153719242736928,2.557686750445362,,
1,40.2963,-74.5812,1,23,0,0,0,0,,,4.447983240927801,3.269586011437056,2.265820541714463,.8269979027380716,,
1,40.3166,-74.6143,1,26,0,0,0,1,,,.9707502238370181,1.018777116794397,1.906878684477067,.7895733379995593,,
0,40.3231,-74.6574,1,27,0,0,0,0,,,3.355409184714814,4.592461107460738,5.625341428837056,2.906762633745428,,
1,40.2875,-74.6208,1,51,0,0,1,0,,,4.164912765016537,3.943205966817782,3.915434660717318,3.559615621534829,,
1,40.2903,-74.6451,1,64,0,0,1,0,,,4.485242084358432,4.869792700707469,5.279045883325589,4.277421216989104,,
0,40.281,-74.6174,1,30,1,0,0,0,,,4.880536874727785,4.537012615000121,4.351893898471391,4.03853521961374,,
1,40.284,-74.61920000000001,1,62,0,0,1,1,,,4.548133729784168,4.261703993865204,4.148895069748173,3.83837551158144,,
1,40.2823,-74.6369,1,60,0,0,1,1,,,5.002674255817431,5.10054602773556,5.268020784438032,4.816220656437281,,
1,40.2975,-74.64109999999999,1,23,0,0,1,1,,,3.626175508184657,4.088298011082649,4.601138099874976,3.411596653240917,,
1,40.3146,-74.6374,1,66,0,0,0,1,,,2.01129233117592,2.957471610853076,3.85703379450672,1.705347157089289,,
0,40.2817,-74.5757,1,31,0,0,0,0,,,5.988665096901581,4.89757354947327,3.946463715681663,2.164981558031988,,
0,40.3104,-74.5989,1,23,0,0,0,0,,,2.277734341233485,1.170967409953789,.7804772221997883,.4879274009360506,,
1,40.2917,-74.6507,1,60,0,0,0,0,,,4.621767250133248,5.126970666591511,5.616716550199758,4.384341454864563,,
1,40.267,-74.61660000000001,1,60,0,0,0,0,,,6.438018028809562,6.039940524633306,5.730127747461816,5.129522278513722,,
1,40.272,-74.5879,1,66,0,0,1,1,,,6.407488564761214,5.535731773602052,4.789932921121707,3.450760268163953,,
1,40.2722,-74.57769999999999,1,71,0,0,1,0,,,6.778136269217207,5.781052641282842,4.90596109863132,3.230864497073808,,
1,40.2746,-74.61360000000001,1,32,0,0,0,0,,,5.603826918015913,5.163096914719636,4.851005381559808,4.30895734322057,,
1,40.3,-74.6207,1,42,0,0,0,1,,,2.777897685690156,2.70094097259912,2.954549744844247,2.433818420273865,,
1,40.3232,-74.6558,1,48,0,0,1,0,,,3.21934794893897,4.457890673557226,5.493337043910056,2.771814211573965,,
1,40.2814,-74.617,1,25,0,1,0,0,,,4.836470567717296,4.485235030212036,4.296444035519742,3.984031603318922,,
1,40.3041,-74.63200000000001,1,53,0,1,0,1,,,2.602993096372009,3.029009666689385,3.607661069330937,2.413061496433679,,
1,40.2841,-74.6367,1,65,0,0,0,1,,,4.807972079903037,4.925915790370755,5.119421209560007,4.643222049975636,,
1,40.3114,-74.6258,1,43,0,0,0,1,,,1.643140729821468,2.14907206522202,2.900626568423711,1.473709853317031,,
1,40.28,-74.61669999999999,1,57,0,0,1,1,,,4.992574295307516,4.629521162409962,4.420211320164906,4.065331295749107,,
0,40.3014,-74.624,1,49,0,0,0,1,,,2.66287356721393,2.741485807895253,3.111227900588434,2.540170344655065,,
1,40.323,-74.6564,1,50,0,0,1,1,,,3.271485589719322,4.507140597041198,5.539880203815388,2.826574059152241,,
0,40.2873,-74.5949,1,49,0,0,0,0,,,4.612082302473887,3.746315363809358,3.086975485711301,2.224937056434195,,
1,40.2956,-74.57389999999999,1,45,0,0,0,1,,,4.95176837005078,3.717672967809578,2.640241415716871,.6156024842231664,,
0,40.3148,-74.6176,1,44,0,0,0,0,,,1.122240256147112,1.357812756682566,2.178125153905443,1.067818910523615,,
1,40.297,-74.608,1,70,0,0,0,0,,,3.212606166784266,2.628365872309842,2.419319659807889,2.134962149163375,,
1,40.275,-74.6114,1,55,0,0,0,1,,,5.574760527238188,5.090891895396545,4.741656197686392,4.155568811418306,,
1,40.3153,-74.6073,1,55,0,0,1,1,,,1.393964798937786,.6557944275240853,1.305264461832683,.4864586909864655,,
1,40.3017,-74.617,1,82,0,0,0,1,,,2.579727980710662,2.376907549539836,2.588897597816552,2.080118520744277,,
1,40.2781,-74.63249999999999,1,25,0,0,0,1,,,5.348324030541581,5.310728042876963,5.353098775423337,4.968129390979494,,
1,40.3032,-74.59059999999999,1,57,0,0,0,1,,,3.342241020559311,2.193923963204102,1.313269616077276,.7318725648458997,,
1,40.2848,-74.5882,1,58,0,0,0,0,,,5.119627936103432,4.158542082063502,3.369273364111855,2.188686744484706,,
1,40.301,-74.58839999999999,1,54,0,0,0,1,,,3.648097582084256,2.499065950732455,1.581463552876579,.7363232762851348,,
1,40.2695,-74.5856,1,73,0,0,1,1,,,6.740432661099897,5.853301379709608,5.084081294196477,3.653920222500079,,
1,40.2978,-74.6315,1,42,0,0,1,1,,,3.225786441559529,3.463617271535789,3.861828788589458,3.059046562416654,,
1,40.3242,-74.655,1,40,0,0,1,0,,,3.146950551797818,4.399577359207348,5.446292831991481,2.681623237871405,,
1,40.2682,-74.60299999999999,1,60,0,0,0,1,,,6.428890131929605,5.801083025669008,5.284736276711488,4.418748713596326,,
1,40.301,-74.5825,1,31,0,0,0,0,,,4.007555047439308,2.78634648299436,1.746204545055084,.381505638979177,,
1,40.2731,-74.5835,1,73,0,0,1,0,,,6.455180132103111,5.519106642426781,4.709861307176083,3.221112976981186,,
0,40.3105,-74.6425,1,21,0,0,0,0,,,2.629457737963861,3.496250435960478,4.318034647142322,2.331616754374105,,
1,40.2962,-74.5822,1,27,0,0,1,1,,,4.397160049842708,3.230873467975024,2.243519285340029,.8785996492091724,,
1,40.3094,-74.61839999999999,1,67,0,0,1,0,,,1.722968532618582,1.765387858467921,2.329741168028618,1.631283258428051,,
1,40.3214,-74.63039999999999,1,44,0,0,0,1,,,1.129368599141338,2.296309714541114,3.340604541404616,.7825589719361062,,
1,40.2764,-74.6045,1,58,0,0,0,1,,,5.510120383665381,4.890186108259853,4.419476968691749,3.68461249701429,,
1,40.3019,-74.5767,1,65,0,0,0,0,,,4.328019057245213,3.05338039931034,1.942984436236008,.1483820671679856,,
1,40.2931,-74.59739999999999,1,50,0,0,0,0,,,3.93877944468099,3.073912268720384,2.475767151375714,1.872319054587681,,
0,40.3102,-74.61709999999999,1,21,0,0,1,0,,,1.6348392104195,1.624282082748749,2.200550047653254,1.489547081350131,,
1,40.3104,-74.61709999999999,1,71,0,0,1,1,,,1.612619121838693,1.608877308395496,2.195294928237848,1.476226765911815,,
1,40.3155,-74.636,1,45,0,0,0,0,,,1.856796735681497,2.820792193294597,3.738558743348365,1.549957262458798,,
1,40.2483,-74.6383,1,84,0,0,1,0,,,8.690621954769794,8.544638134106386,8.392825088286182,7.900362096578274,,
1,40.2842,-74.6203,1,53,0,0,0,0,,,4.52915203734408,4.271093008905352,4.18343411713132,3.860332742383711,,
1,40.295,-74.60429999999999,1,54,0,0,1,0,,,3.517708099952415,2.822139493847296,2.456339825781931,2.209667262537908,,
0,40.272,-74.5859,1,81,0,0,1,0,,,6.476684066740801,5.578309796897542,4.804960763554237,3.395460613250607,,
1,40.2793,-74.6259,1,41,0,0,1,1,,,5.114704630853942,4.951057726562617,4.902959632723018,4.565427162643422,,
1,40.2829,-74.6233,1,37,0,0,0,1,,,4.6915792907521,4.496901466144189,4.449832500083077,4.10862462001745,,
1,40.3066,-74.6474,1,70,0,0,0,0,,,3.224363077242308,4.036741350124903,4.796086359581386,2.931337849181084,,
0,40.2953,-74.57470000000001,1,40,0,1,0,0,,,4.923113199293701,3.697541677278859,2.629269791140867,.653256301411401,,
1,40.3113,-74.6191,1,64,0,0,0,1,,,1.514635765766146,1.67355438966597,2.341088651790615,1.442724001412486,,
0,40.2807,-74.6016,1,21,0,0,0,1,,,5.104194102730615,4.413561058796162,3.898025047285701,3.150460327999219,,
1,40.3026,-74.6307,1,51,0,0,0,0,,,2.706103582546737,3.046786985514452,3.564990721001288,2.530419805434331,,
1,40.3153,-74.6178,1,75,0,0,0,0,,,1.066401485030783,1.348753450480758,2.195304263589978,1.024473916611901,,
1,40.2668,-74.58,1,48,0,0,1,1,,,7.214490533930875,6.277197592839307,5.450496818643315,3.849656971208582,,
1,40.3141,-74.6032,1,77,0,0,0,0,,,1.72930467472978,.6972736814331366,.9619844896816984,.2789543280629003,,
1,40.3164,-74.61669999999999,1,63,0,0,0,1,,,.9494300978762797,1.215041447494709,2.107734826946357,.8743882800915738,,
1,40.3127,-74.6242,1,41,0,0,1,0,,,1.457249573717648,1.962887098424347,2.749268404357852,1.301695950244865,,
1,40.2825,-74.6075,1,52,0,0,0,0,,,4.795198238974001,4.225617405137715,3.844726918062116,3.30896006383882,,
1,40.2779,-74.6309,1,51,0,0,0,0,,,5.340286217558051,5.268860024789737,5.284197576829261,4.913864509345728,,
0,40.2865,-74.6564,1,52,0,0,0,0,,,5.374640437814143,5.867156651073159,6.318958842912043,5.134179274752741,,
1,40.2949,-74.58969999999999,1,27,0,0,0,1,,,4.102907393366298,3.059424448412261,2.239336814860382,1.278413970444964,,
0,40.2854,-74.64239999999999,1,49,0,0,0,0,,,4.858165770222842,5.107571216446991,5.398380297455755,4.669874353919963,,
1,40.2689,-74.5973,1,44,0,0,0,0,,,6.466057521520804,5.746110134369044,5.142888419907165,4.099826424110034,,
1,40.2712,-74.58499999999999,1,70,0,0,0,1,,,6.589515948063967,5.684548732891374,4.901964805860328,3.458395384536428,,
0,40.2907,-74.6146,1,71,0,0,1,0,,,3.811987938297611,3.434332339919188,3.314172820796168,2.998417031198608,,
1,40.2795,-74.6347,1,37,0,0,0,0,,,5.244617348672191,5.265156022892647,5.359346151224242,4.946314726472789,,
0,40.2824,-74.60760000000001,1,41,0,0,0,1,,,4.804581729898585,4.237411590936122,3.858087037468341,3.32287349730335,,
1,40.272,-74.6069,1,48,0,0,0,0,,,5.95450157815994,5.386898019590833,4.944062404265734,4.206392514892713,,
1,40.302,-74.6118,1,54,0,0,0,0,,,2.597105803850717,2.164696780982545,2.218879437518662,1.783801574969488,,
1,40.3174,-74.6643,1,56,0,0,0,0,,,4.021794477138219,5.178138533367107,6.143394496333057,3.639321886234346,,
0,40.2822,-74.613,1,31,0,0,0,1,,,4.764999879665536,4.32248919367757,4.058910678962974,3.667809608316354,,
1,40.2859,-74.6494,1,64,0,0,1,0,,,5.092778342710088,5.471922390887065,5.849419917818296,4.880284938510658,,
0,40.3151,-74.6356,1,35,0,0,0,0,,,1.854610742021811,2.796505925157153,3.70421660818062,1.554066124364197,,
1,40.2714,-74.58710000000001,1,64,0,0,1,1,,,6.495757662968749,5.616835830365903,4.861708133313146,3.490704904435534,,
1,40.3106,-74.64100000000001,1,49,0,0,0,0,,,2.522705784479673,3.372135434541223,4.190415112502122,2.230953654377029,,
1,40.2762,-74.60469999999999,1,53,0,0,0,1,,,5.528427829682063,4.912787333976773,4.44516914502557,3.712508027619022,,
0,40.2945,-74.6298,1,30,0,0,0,0,,,3.52691786739599,3.647725869754731,3.937358917156069,3.377501912639697,,
1,40.3146,-74.6374,1,46,1,0,0,1,,,2.01129233117592,2.957471610853076,3.85703379450672,1.705347157089289,,
0,40.2809,-74.6057,1,30,0,0,0,1,,,4.999506182472178,4.39336350529994,3.96458346552001,3.34137169185802,,
1,40.3232,-74.657,1,31,0,0,0,0,,,3.320909357743974,4.559375486027967,5.593677479036117,2.871145321661998,,
1,40.306,-74.6512,1,30,0,0,0,1,,,3.519724131723003,4.360601158297106,5.125137724146081,3.217732344719612,,
1,40.269,-74.62009999999999,1,56,0,0,1,1,,,6.217526565065999,5.886098735035492,5.642928344920742,5.140825554648215,,
1,40.2858,-74.6506,1,26,0,0,1,0,,,5.156267915343458,5.552700715681635,5.940570671602762,4.939196788599135,,
1,40.2965,-74.5853,1,26,0,0,0,1,,,4.195410589838589,3.0637720114348,2.128710436731685,.9346436877277835,,
0,40.2849,-74.5994,1,18,0,0,0,1,,,4.715016683268348,3.95823563871419,3.403202634889268,2.66162435834291,,
1,40.3175,-74.6054,1,52,0,0,1,1,,,1.340293371148395,.3634503114509867,1.177774470516509,.2120270974948924,,
1,40.3274,-74.65089999999999,1,62,0,0,0,1,,,2.812257102067984,4.106329520316449,5.188497040892611,2.258509910629084,,
0,40.2695,-74.5986,1,19,0,0,0,1,,,6.372653617153548,5.670768738865444,5.08755073155652,4.097531153004445,,
1,40.2943,-74.619,1,30,0,0,1,1,,,3.402771285928286,3.188216955304844,3.249355838382908,2.834411484451797,,
1,40.2717,-74.5887,1,77,0,1,0,0,,,6.411623779751852,5.552576596332126,4.818897154720911,3.506009140259707,,
1,40.3028,-74.5796,1,56,0,0,0,1,,,4.070992058928184,2.805585834222481,1.708937879247971,.1133885207552969,,
0,40.3141,-74.6354,1,21,0,1,1,1,,,1.908780593527059,2.805492259836744,3.68852099729387,1.619516742196396,,
1,40.2813,-74.59950000000001,1,61,0,0,0,1,,,5.091687127565054,4.356591874915498,3.798637865206314,2.997112964742539,,
1,40.2994,-74.5753,1,62,0,1,1,0,,,4.590642197115312,3.330611279181397,2.231761484840105,.2313216957316442,,
1,40.274,-74.5821,1,85,0,0,1,0,,,6.421311226621033,5.461895404211641,4.630820849708433,3.095344446995016,,
1,40.2671,-74.6181,1,30,0,0,0,1,,,6.42599456199589,6.054022582813074,5.767569911391941,5.19743651166212,,
1,40.2828,-74.6002,1,60,0,0,0,0,,,4.914727522827035,4.186082118759677,3.645345709809691,2.890827652567282,,
1,40.3174,-74.6152,1,73,0,0,1,1,,,.863510203228454,1.057713104956917,1.992950944494701,.7250326295154199,,
1,40.274,-74.58110000000001,1,85,0,0,1,1,,,6.46182814978153,5.490459128191985,4.64680977199522,3.077094941456195,,
0,40.281,-74.6174,1,46,0,0,0,1,,,4.880536874727785,4.537012615000121,4.351893898471391,4.03853521961374,,
0,40.3055,-74.59439999999999,1,35,0,0,0,1,,,2.935139140459224,1.819185299150638,1.073745543746065,.9227618989168304,,
1,40.279,-74.6108,1,60,0,0,1,0,,,5.138044346786092,4.643312941275941,4.308355633694606,3.784772267371355,,
0,40.279,-74.60720000000001,1,46,0,0,0,0,,,5.182642082859905,4.61168867138396,4.204399277191405,3.585595045698821,,
0,40.2959,-74.6224,1,19,0,0,0,1,,,3.246165534484447,3.164375004652785,3.343615585043206,2.866930031582233,,
0,40.3095,-74.6187,1,48,0,0,0,0,,,1.712684537885695,1.776276802848599,2.35137158501927,1.636766109974743,,
0,40.3412,-74.62990000000001,0,32,0,0,1,1,,,2.079782120605714,3.229654816549607,4.344912749760965,.0147479939559962,,
1,40.2672,-74.6176,1,56,0,0,0,0,,,6.41489720479643,6.034506190473243,5.741081011469635,5.162760431814823,,
1,40.281,-74.6174,1,64,0,0,0,1,,,4.880536874727785,4.537012615000121,4.351893898471391,4.03853521961374,,
1,40.2776,-74.6307,1,61,0,0,0,1,,,5.369472631737944,5.291324302051263,5.299718219103281,4.933366644919024,,
1,40.275,-74.6057,1,56,0,0,1,0,,,5.643019389462592,5.048825152674668,4.595534963665941,3.870576094306232,,
1,40.2968,-74.6422,1,42,0,1,0,1,,,3.742351320908821,4.209761080902199,4.718677489801903,3.524558296263399,,
1,40.2707,-74.5835,1,83,0,0,1,0,,,6.694366845995742,5.773842139877833,4.973816188617171,3.479414532391841,,
1,40.3092,-74.6405,1,45,0,0,1,1,,,2.59205640196372,3.386014952196887,4.169446106225875,2.31298294285356,,
1,40.2721,-74.58750000000001,1,73,0,0,1,1,,,6.410845176523242,5.53307103416709,4.781376480404305,3.428651897868892,,
1,40.3148,-74.61750000000001,1,62,0,0,0,1,,,1.122457614120625,1.350273317632701,2.169646851267915,1.064438859575529,,
1,40.2801,-74.62739999999999,1,42,0,0,0,1,,,5.04531536971431,4.920479644979952,4.908235071015607,4.551297226871394,,
1,40.3028,-74.5795,1,57,0,0,1,1,,,4.077756745741866,2.811677470983437,1.714130734542005,.1111225891179942,,
0,40.2943,-74.58110000000001,1,38,0,0,0,1,,,4.615313415588755,3.458626624498347,2.474302792996953,.9805757135988491,,
0,40.3045,-74.6298,1,30,0,0,0,0,,,2.482008784368645,2.853833376227445,3.417048001315679,2.30606106588632,,
0,40.2962,-74.6524,1,42,0,0,0,1,,,4.328978953883763,4.952087154727595,5.537602667830114,4.067500808607312,,
0,40.3069,-74.6221,1,55,0,0,0,1,,,2.032017034225271,2.184322814532168,2.712393239469699,1.921890552988615,,
0,40.3132,-74.61969999999999,1,60,0,0,0,0,,,1.308916197747043,1.599280978172088,2.364312321165089,1.227320974765743,,
0,40.275,-74.6057,1,22,0,0,1,0,,,5.643019389462592,5.048825152674668,4.595534963665941,3.870576094306232,,
0,40.2743,-74.58240000000001,1,79,0,0,0,1,,,6.379889257101607,5.422025034337697,4.59347250728394,3.068887706998442,,
1,40.269,-74.5973,1,54,0,0,0,1,,,6.455351510798295,5.735035083940038,5.131812988982045,4.090132320486418,,
1,40.3053,-74.5958,1,61,0,0,0,0,,,2.872757621509644,1.793724839944223,1.124474459188354,1.043411433812271,,
1,40.3111,-74.62479999999999,1,51,0,0,1,1,,,1.641514183711474,2.0905919397621,2.821557367268178,1.485996718799911,,
1,40.2973,-74.608,1,52,0,0,0,1,,,3.180415483956657,2.595389942869194,2.391843256003433,2.104194081137566,,
0,40.2986,-74.6412,1,29,0,0,0,1,,,3.528801489538399,4.020104806419449,4.558596298081042,3.308562673554992,,
1,40.3262,-74.631,1,28,0,0,0,0,,,1.12092457453576,2.432225915110639,3.54143408999572,.6641636815270112,,
1,40.3201,-74.6597,1,53,0,0,0,1,,,3.584356562476982,4.777603975673887,5.775575935576228,3.184285285413393,,
1,40.2987,-74.6405,1,47,0,1,1,1,,,3.486609449679777,3.966110061176213,4.499753025146728,3.27009444543727,,
0,40.27,-74.6126,1,40,0,0,0,0,,,6.119966887304806,5.655558167081774,5.299170838101795,4.660124614546929,,
1,40.281,-74.6174,1,52,0,0,1,0,,,4.880536874727785,4.537012615000121,4.351893898471391,4.03853521961374,,
1,40.2852,-74.6131,1,78,0,0,1,0,,,4.431989454385138,3.99718180886612,3.766346691806199,3.461800441384419,,
1,40.2964,-74.6204,1,68,0,0,1,1,,,3.175102919942508,3.032260257411439,3.177872140577688,2.715946123558773,,
1,40.2949,-74.614,1,52,0,0,0,1,,,3.351018815011519,2.972656402822195,2.913406160717053,2.559685778466668,,
1,40.2958,-74.6258,1,48,0,0,0,0,,,3.303488640497016,3.329946599474679,3.577845336930981,3.070340361832233,,
1,40.2682,-74.6027,1,52,0,0,0,1,,,6.4339359441599,5.801268189392321,5.280267423368972,4.40642863365742,,
1,40.2886,-74.6028,1,48,0,0,1,0,,,4.233280708286531,3.532937074645,3.07396656746835,2.547887315854862,,
1,40.2638,-74.61320000000001,1,59,0,0,1,1,,,6.804545941985864,6.345525402511998,5.969285360840672,5.262667825306726,,
1,40.3232,-74.6572,1,49,0,0,1,1,,,3.337837255005209,4.576290692837617,5.610405775480129,2.88771848424243,,
1,40.2955,-74.6258,1,72,0,0,0,1,,,3.336159421386114,3.35737186492606,3.597822534564652,3.094216635567061,,
0,40.275,-74.5801,1,70,0,0,0,1,,,6.406665413856982,5.416457696829035,4.55574703584321,2.951830478808126,,
0,40.2931,-74.59739999999999,1,60,0,0,1,0,,,3.93877944468099,3.073912268720384,2.475767151375714,1.872319054587681,,
0,40.2699,-74.6122,1,22,0,0,0,1,,,6.133631879143976,5.66197233780589,5.298549980299923,4.649556861157623,,
1,40.3268,-74.62909999999999,1,47,0,0,0,1,,,.9737880543572976,2.297257617422215,3.416300328821444,.4903948377317217,,
0,40.2902,-74.5951,1,28,0,0,0,0,,,4.314347008571581,3.426850006682314,2.767330874156812,1.971782209096893,,
1,40.3016,-74.6236,1,25,0,0,0,1,,,2.634619602677585,2.702735195858401,3.070778624008574,2.499714392652132,,
0,40.2736,-74.6032,1,22,0,0,0,0,,,5.837671308272125,5.200570592773554,4.698504448762103,3.893323334065143,,
1,40.3164,-74.6033,1,55,0,0,0,0,,,1.555990672449874,.4414313610078656,.9786303754454425,.1705026831820844,,
1,40.2987,-74.62309999999999,1,63,0,0,0,1,,,2.945532539826827,2.934469023755099,3.204151294999977,2.68039152618311,,
1,40.2856,-74.64239999999999,1,41,0,0,0,1,,,4.838072871810251,5.090657644654335,5.3848597423993,4.649395568821765,,
0,40.3163,-74.6144,1,36,0,0,0,0,,,.9999412079663639,1.040579710886078,1.912451054838525,.8213039672615619,,
0,40.3104,-74.6172,1,45,0,0,1,0,,,1.612289505305449,1.615032472367109,2.203544603074064,1.482188280992019,,
1,40.3051,-74.63209999999999,1,50,0,0,1,0,,,2.508817231067295,2.970878259613962,3.579996577529573,2.314165124586111,,
1,40.2951,-74.614,1,68,0,0,0,1,,,3.328888462589389,2.951476245174227,2.89640610150342,2.540242683622535,,
1,40.286,-74.657,1,44,0,0,0,1,,,5.44972364933063,5.941880373655438,6.390905656158784,5.208850239344661,,
1,40.275,-74.59480000000001,1,45,0,0,0,1,,,5.882960398930359,5.096699551377343,4.450998447994638,3.407750734291684,,
0,40.3052,-74.64279999999999,1,22,0,0,0,0,,,3.042120353716838,3.746333835724599,4.449568124979812,2.777203858017488,,
1,40.273,-74.61239999999999,1,47,0,0,1,0,,,5.788669710155164,5.322925641255851,4.979670357741431,4.38259576296322,,
0,40.2654,-74.584,1,50,0,0,0,1,,,7.212434880708464,6.328792278960169,5.552417663545404,4.062446150024217,,
1,40.2745,-74.57380000000001,1,69,0,0,0,0,,,6.736114821954151,5.682814425682411,4.754794974403675,2.958502457327602,,
0,40.3141,-74.6356,1,27,0,0,0,0,,,1.921997738385997,2.821920155422489,3.705472535300324,1.63137775001804,,
1,40.2732,-74.5763,1,70,0,0,1,1,,,6.743574058455008,5.724710861072683,4.829443616509201,3.110064983163447,,
1,40.2868,-74.59869999999999,1,25,0,0,0,0,,,4.537255809099468,3.75353254206393,3.184620188098136,2.457775005790417,,
1,40.2916,-74.63290000000001,1,25,0,0,0,0,,,3.914409348203048,4.0637032570901,4.339750403566733,3.753666108062334,,
1,40.3175,-74.6054,1,52,0,0,1,0,,,1.340293371148395,.3634503114509867,1.177774470516509,.2120270974948924,,
