X1,T,D,Y,icfes_female,icfes_age,icfes_urm,icfes_stratum,icfes_famsize
-13.45999877929687,0,0,1,1,29,0,3,7
-14.73000305175781,0,0,0,0,16,0,1,4
-4.580001525878906,0,0,0,0,17,0,2,4
-1.589999847412109,0,0,0,1,17,1,2,2
37.22999984741211,1,0,0,1,17,0,1,5
22.36999984741211,1,0,0,1,17,0,3,3
17.13,1,1,1,0,17,0,2,4
30.84000045776367,1,0,1,1,17,0,4,4
-.310000457763671,0,0,1,1,16,0,2,4
-12.35999969482422,0,0,1,0,15,0,2,3
25.69,1,1,1,0,17,0,1,2
33.6900008392334,1,0,0,1,16,0,2,5
-9.800002746582031,0,0,0,0,17,0,2,4
-2.959998779296875,0,0,0,0,27,0,3,6
-1.839999237060546,0,0,0,0,18,0,2,3
23.70000076293945,1,0,1,1,15,0,2,5
-7.910003356933593,0,0,0,1,17,0,2,3
-6.919997253417968,0,0,0,1,17,0,2,3
-1.229999237060547,0,0,1,1,16,0,2,3
29.12999946594238,1,0,0,0,20,0,1,5
21.79999954223633,1,0,1,0,22,0,2,4
-18.90000122070312,0,0,1,0,16,1,3,5
-.530001678466796,0,0,1,0,17,1,2,3
35.9400008392334,1,1,1,1,16,0,1,8
-17.79000061035156,0,0,1,1,21,0,2,3
-3.359999694824218,0,0,1,0,17,1,3,3
41.21000034332275,1,0,0,1,17,0,2,3
-5.179999389648437,0,0,1,0,15,0,2,3
-4.449999847412109,0,0,1,1,17,0,2,6
-.9000012207031247,0,0,1,0,18,0,1,5
27.67000038146973,1,0,1,1,16,0,2,3
27.3300008392334,1,0,1,0,16,0,2,6
-2.069998779296874,0,0,1,1,16,0,3,4
7.200001678466798,1,1,1,1,17,0,3,2
26.10000068664551,1,0,0,1,16,0,2,9
27.73000045776367,1,0,1,0,20,1,2,4
-9.639998474121093,0,0,0,0,15,1,3,3
6.950001068115235,1,0,1,0,17,0,3,5
13.02000045776367,1,0,1,0,17,0,1,4
-7.87000244140625,0,0,0,1,17,0,2,3
32.30000015258789,1,0,1,1,21,0,1,5
30.00000091552734,1,1,1,0,16,0,3,4
-1.589999237060546,0,0,1,0,17,0,1,3
25.42,1,1,1,1,16,0,3,4
17.20000106811523,1,0,1,0,16,0,2,4
28.00000091552734,1,0,1,0,16,0,1,5
15.54000122070313,1,0,1,1,16,0,1,4
-14.79,0,0,1,0,17,0,1,3
8.480000457763673,1,1,1,0,17,0,2,5
-3.450000457763672,0,0,1,0,17,0,3,4
-15.59000305175781,0,0,0,0,17,0,2,8
-5.859999694824218,0,0,0,1,17,1,2,3
26.51,1,1,1,0,16,0,3,2
-14.92999938964844,0,0,1,0,17,0,3,4
-3.299998321533202,0,0,1,1,17,0,3,4
35.89000030517578,1,1,1,0,16,0,2,3
11.14999862670899,1,0,1,1,18,0,2,7
27.4400008392334,1,1,1,0,16,0,1,4
-18.97000091552734,0,0,1,1,26,0,3,4
19.13000137329102,1,1,1,0,17,1,1,4
38.72000022888184,1,1,1,0,20,1,3,8
26.77,1,0,1,0,19,0,3,2
11.89999961853027,1,0,1,0,16,0,1,5
-10.20999877929687,0,0,0,1,16,0,2,5
35.0800008392334,1,1,1,1,25,0,4,4
5.840001068115235,1,0,1,0,16,0,3,4
5.790001220703125,1,0,0,1,16,0,2,3
-14.58000152587891,0,0,1,1,16,0,3,3
-7.249999084472655,0,0,0,0,16,0,2,4
26.84,1,1,1,1,17,0,2,4
2.030000000000001,1,1,1,0,16,0,2,4
-.1300001525878898,0,0,0,0,16,0,3,5
24.35000068664551,1,0,1,1,18,0,1,3
-21.12000183105469,0,0,1,1,16,0,2,4
37.63,1,1,1,1,16,1,1,5
-11.36000030517578,0,0,1,1,17,0,3,6
-11.76000183105469,0,0,1,1,16,1,3,3
22.91000015258789,1,0,1,1,20,0,2,4
40.42,1,1,1,0,17,1,1,3
38.39999992370605,1,0,1,0,16,0,3,2
-2.069998779296874,0,0,0,0,16,0,2,4
-5.229999237060547,0,0,1,0,17,1,2,2
2.230000457763673,1,0,0,0,16,0,3,4
17.50999862670898,1,0,1,1,17,0,2,7
14.0799983215332,1,0,1,0,17,0,2,3
18.02000076293945,1,0,1,1,17,0,2,4
-4.510001220703124,0,0,1,0,16,0,2,6
10.50999923706055,1,0,0,1,17,1,2,2
-5.859999694824218,0,0,1,0,16,0,2,3
39.30000015258789,1,1,1,1,17,0,2,5
16.86000152587891,1,0,0,0,27,0,3,5
40.94999977111816,1,0,0,1,16,0,2,4
-23.56999938964844,0,0,1,1,16,0,3,5
14.28000068664551,1,1,1,0,17,0,1,4
5.750000915527345,1,1,1,0,17,0,3,4
37.76000053405762,1,1,1,1,16,0,1,5
-12.63999908447266,0,0,1,1,16,0,1,5
44.43999954223633,1,0,1,1,17,0,1,3
19.13999969482422,1,0,1,0,17,0,2,5
-8.16000274658203,0,0,1,0,17,0,2,5
-8.150000610351562,0,0,0,0,16,0,1,6
6.979999999999997,1,1,1,1,16,0,3,4
-17.27000335693359,0,0,1,1,16,0,3,3
13.00999862670898,1,0,1,1,35,0,3,4
2.540001220703125,1,0,1,1,18,0,2,3
-11.43,0,0,1,0,17,0,2,3
-15.38999847412109,0,0,0,0,21,0,2,4
5.350000000000001,1,0,1,0,17,0,2,2
5.560001678466797,1,0,1,1,16,0,2,4
-2.049998321533202,0,0,1,1,15,1,3,4
-13.01999633789062,0,0,1,1,17,0,3,4
11.16999847412109,1,0,1,1,16,0,1,3
19.02000137329102,1,0,1,1,23,0,3,4
32.97999984741211,1,0,1,0,20,0,1,5
-9.889999084472656,0,0,1,0,27,0,2,3
34.54999954223633,1,1,1,1,16,0,1,3
-.7499990844726554,0,0,1,0,24,0,2,5
21.84000106811524,1,1,1,0,16,0,1,6
-5.789999999999999,0,0,1,1,16,1,3,4
37.4400008392334,1,0,0,0,17,0,2,5
27.65000053405762,1,1,1,0,17,0,2,5
-21.67999938964844,0,0,1,1,16,0,2,4
31.54999954223633,1,0,1,0,16,0,3,3
-12.61000030517578,0,0,1,0,17,1,3,3
-13.08000152587891,0,0,0,0,17,1,1,7
-8.639999084472656,0,0,1,0,17,0,1,4
-2.409998931884765,0,0,1,0,16,0,3,4
44.42999965667725,1,0,0,1,17,0,1,2
32.22999984741211,1,0,0,0,16,0,1,4
23.15,1,0,0,0,17,0,2,3
20.38000137329102,1,0,1,1,18,0,1,5
22.26000022888184,1,0,1,0,15,0,2,5
-10.44000213623047,0,0,0,1,17,0,1,4
10.7199983215332,1,0,1,0,17,0,1,5
-5.490001678466797,0,0,0,0,16,0,2,4
-12.59000366210937,0,0,0,0,16,0,2,4
32.26000053405762,1,0,1,1,17,0,1,5
25.36000091552734,1,0,0,0,16,0,1,4
19.7199983215332,1,0,1,1,18,0,4,3
-1.72000030517578,0,0,0,1,16,0,3,4
-23.99999969482422,0,0,1,0,16,0,2,4
17.79999923706055,1,0,0,1,16,0,1,6
7.040001831054688,1,0,0,0,18,0,1,6
-11.87999694824219,0,0,1,0,17,0,2,5
24.00000030517578,1,0,1,0,20,0,2,8
-26.54000061035156,0,0,1,0,16,0,2,5
-23.41000335693359,0,0,1,1,16,0,2,3
-9.069998779296874,0,0,1,0,16,0,1,5
8.660000762939454,1,0,0,0,16,0,1,5
14.89000030517578,1,0,1,1,16,0,3,6
22.16000076293945,1,1,1,0,16,0,3,2
33.42999982833862,1,0,0,1,15,0,1,5
-11.29,0,0,1,1,18,0,3,6
24.87,1,1,1,1,16,0,1,5
14.30999946594238,1,0,1,0,16,0,3,5
12.84000106811524,1,0,0,1,16,0,2,5
11.27000137329102,1,1,1,0,16,0,2,4
36.14999992370605,1,0,1,1,17,0,2,3
-18.80000274658203,0,0,1,1,18,0,3,8
11.62,1,1,1,0,16,0,2,4
33.82000061035156,1,1,1,0,15,0,2,4
48.43000026702881,1,1,1,0,17,0,2,3
8.399999999999999,1,1,1,0,16,0,3,4
20.07000061035156,1,1,1,1,16,1,2,3
33.95999938964844,1,0,0,0,16,0,2,12
-12.26000183105469,0,0,1,0,16,0,2,5
15.51000022888184,1,1,1,0,17,0,1,4
-1.089999847412109,0,0,0,0,16,0,1,4
.8200000000000003,1,0,0,1,16,0,3,3
-13.74999908447266,0,0,1,0,16,1,2,4
38.25000091552734,1,0,1,1,17,0,3,6
25.16000076293945,1,1,1,1,16,0,1,4
-2.240000762939452,0,0,1,1,16,0,2,4
-4.150001220703125,0,0,1,0,16,0,1,5
1.759998626708985,1,0,1,1,16,0,3,3
-8.62000244140625,0,0,1,0,17,0,3,4
16.38000137329102,1,0,1,0,17,0,2,4
50.86,1,1,1,0,16,0,3,6
-1.810001068115234,0,0,1,0,16,0,1,5
-12.20999877929687,0,0,0,0,16,0,2,3
40.50999923706055,1,0,1,1,17,0,1,4
34,1,0,0,0,16,0,2,5
22.03000068664551,1,1,1,0,17,0,1,6
-1.27000015258789,0,0,0,1,17,0,4,3
-15.02999847412109,0,0,1,0,16,0,3,3
5.860000610351563,1,0,1,0,16,0,2,4
7.860000915527344,1,0,1,0,16,0,3,3
6.700001678466798,1,1,1,0,16,0,2,3
26.19,1,1,1,0,16,0,2,4
-3.450000457763672,0,0,1,0,16,0,2,5
13.78,1,1,1,1,16,0,2,5
32.82,1,0,1,1,21,0,3,6
32.32,1,0,0,0,16,0,2,5
10.53,1,1,1,0,16,0,1,4
30.51000022888184,1,0,0,0,16,0,1,5
16.45999938964844,1,0,1,0,17,1,2,4
22.42,1,1,1,0,16,0,3,3
27.37999946594238,1,0,0,0,16,0,2,9
-18.94000213623047,0,0,0,0,,0,3,5
28.3,1,1,1,0,16,0,3,4
-15.16999786376953,0,0,1,0,16,0,3,4
20.72,1,1,1,0,17,0,3,6
14.82000061035156,1,1,1,0,16,0,1,4
-16.47000091552734,0,0,1,0,17,0,2,4
-9.720000915527343,0,0,0,1,17,0,2,2
-8.949996643066406,0,0,0,1,16,0,1,4
34.04999954223633,1,0,1,1,18,0,1,2
14.80999946594238,1,0,0,0,19,0,1,6
33.37,1,1,1,0,18,0,3,3
-3.119998626708984,0,0,0,0,16,0,2,7
5.800000152587891,1,1,1,0,15,0,3,4
30.60000068664551,1,0,0,0,17,0,2,5
28.42999931335449,1,0,0,1,16,0,1,4
21.54000183105469,1,1,1,0,16,1,2,6
-18.33000152587891,0,0,1,1,16,0,2,4
-20.09000366210937,0,0,1,0,22,1,2,2
4.520000762939453,1,0,1,1,16,0,2,5
-3.069999389648437,0,0,0,0,15,0,2,4
31.8300008392334,1,1,1,0,17,0,2,6
-8.449996643066406,0,0,1,0,16,0,2,4
22.57,1,0,0,1,16,0,2,4
12,1,0,1,1,17,0,1,6
-16.16999786376953,0,0,0,0,16,0,2,3
6.299999542236328,1,0,1,0,16,0,2,6
14.86000091552734,1,0,0,0,19,0,1,5
26.01000053405762,1,0,0,1,17,0,1,6
22.45000106811523,1,0,1,0,18,0,1,3
-25.04000061035156,0,0,1,1,16,0,2,4
16.92,1,1,1,0,16,0,3,4
-1.439998321533203,0,0,1,0,15,0,2,4
20.20999938964844,1,1,1,0,16,0,2,3
24.14,1,1,1,0,18,0,2,3
-4.729999237060547,0,0,0,0,16,0,3,6
30.52000076293945,1,0,0,1,16,0,2,4
-.1199986267089841,0,0,1,1,18,0,1,6
13.84000015258789,1,0,0,1,17,0,2,4
-12.94000152587891,0,0,0,1,16,0,3,3
19.70999938964844,1,0,0,1,16,0,2,5
11.08,1,0,1,0,15,0,3,5
31.71,1,1,1,1,15,0,4,4
45.97999984741211,1,0,0,0,16,0,1,4
2.920000000000002,1,1,1,1,16,1,1,6
32.76000000000001,1,1,1,1,16,0,2,4
25.55999977111816,1,0,0,1,16,0,2,3
-24.27999847412109,0,0,1,0,15,0,4,5
-16.49999969482422,0,0,1,1,15,0,2,4
13.26,1,1,1,1,16,0,2,4
42.17999965667725,1,1,1,0,17,0,3,4
-6.920001678466797,0,0,0,1,16,0,3,5
-4.400001220703125,0,0,0,0,16,0,2,4
-29.44999664306641,0,0,0,1,17,0,2,3
-.0999981689453122,0,0,1,0,16,0,2,5
1.610000915527344,1,0,0,1,16,0,2,5
24.16,1,1,0,1,16,0,1,5
-4.22000030517578,0,0,0,0,18,0,2,5
17.31,1,1,1,0,16,0,1,7
29.8300008392334,1,0,1,0,16,0,4,4
-6.999999694824218,0,0,0,0,15,0,2,2
-4.18,0,0,1,1,15,0,1,4
-3.580001525878906,0,0,0,0,15,0,2,4
-5.319999389648437,0,0,0,0,16,0,1,6
36.98000045776367,1,1,1,1,16,0,2,4
29.80000015258789,1,1,1,0,16,0,2,4
29.46999961853027,1,0,0,1,16,0,2,4
-13.26999633789062,0,0,1,1,16,0,3,4
-13.66000335693359,0,0,1,0,16,0,2,4
18.89000030517578,1,1,1,0,15,0,1,6
-11.37999633789062,0,0,1,1,16,0,1,3
29.9499991607666,1,0,1,0,17,0,2,7
14.64999961853027,1,0,1,0,16,0,1,6
-.4300003051757813,0,0,1,0,16,0,1,4
42.10999996185303,1,1,1,0,18,0,1,4
-3.18,0,0,0,1,16,1,2,4
-3.939998626708984,0,0,0,0,16,0,1,3
31.85,1,1,1,0,17,0,2,5
-10.05000274658203,0,0,0,0,16,0,4,5
18.45999938964844,1,0,1,1,16,0,3,4
20.3700008392334,1,1,1,0,16,0,1,6
-2.769999542236327,0,0,1,0,17,0,1,6
30.94,1,1,1,1,17,0,2,4
36.55999977111816,1,0,0,1,16,0,2,3
-4.610000305175781,0,0,1,0,16,0,1,6
30.96,1,0,1,1,15,0,2,2
-10.05000274658203,0,0,1,1,15,0,2,4
38.75000030517578,1,1,1,0,17,0,1,4
22.43000061035156,1,0,1,1,18,0,2,3
27.42999931335449,1,0,1,0,16,0,2,3
18.95999938964844,1,0,0,1,17,0,3,3
10.21,1,1,1,0,17,0,4,4
46.41,1,1,1,0,16,0,3,6
35.15000053405762,1,0,0,0,16,0,3,7
11.93000030517578,1,0,0,0,16,0,1,6
4.799999542236328,1,0,1,0,14,0,1,4
.2599986267089847,1,0,0,1,15,0,2,5
16.99,1,1,1,0,16,0,3,2
10.27000137329102,1,1,1,1,17,0,2,3
-.4399983215332028,0,0,1,1,15,0,3,4
-7.229999237060547,0,0,0,1,15,0,1,4
13.75999923706055,1,0,0,0,17,0,2,7
16.51,1,1,1,1,15,0,3,6
-14.19999664306641,0,0,0,1,17,0,2,5
11.00000091552734,1,1,1,0,17,0,1,2
6.259998626708985,1,0,0,0,16,0,2,6
31.63999969482422,1,0,0,1,25,0,2,5
25.77000045776367,1,1,1,1,17,0,1,5
-9.199996643066406,0,0,1,0,17,0,2,4
31.22000026702881,1,1,1,0,17,0,1,5
10.89999862670899,1,0,1,1,17,0,2,5
-14.38000106811523,0,0,1,1,16,0,2,5
23.55999847412109,1,1,1,0,18,0,2,6
26.96,1,1,1,0,16,0,2,3
11.15,1,0,1,1,17,0,2,6
-1.249999694824218,0,0,1,1,26,0,2,3
14.41000076293945,1,1,1,0,16,0,2,12
4.780000000000001,1,1,1,1,16,0,2,3
4.290001831054688,1,1,1,1,16,0,3,5
27.64000034332275,1,1,1,0,16,0,3,4
-13.51000183105469,0,0,1,1,17,0,2,2
14.71,1,1,1,1,16,0,3,4
38.22999984741211,1,0,1,0,17,0,3,6
13.1,1,1,1,0,17,0,3,5
37.3300008392334,1,0,0,0,16,0,3,2
15.25000030517578,1,0,1,1,16,0,1,5
29.96,1,0,0,1,17,0,2,4
34.92000038146973,1,0,0,1,16,0,1,3
23.3299983215332,1,0,1,0,17,0,2,5
34.9400008392334,1,0,0,0,16,0,1,7
17.14,1,0,0,1,16,0,1,5
33.37999946594238,1,0,0,0,16,0,1,4
5.490000000000002,1,1,1,1,16,0,3,3
6.630001373291016,1,0,0,0,17,0,3,6
25.68000061035156,1,0,0,0,17,0,2,4
10.63,1,1,1,0,16,1,1,2
31.93,1,1,1,0,16,0,2,5
-17.81999938964844,0,0,0,1,16,0,2,3
-9.900001220703125,0,0,1,0,16,0,3,5
-5.97000030517578,0,0,1,1,16,0,2,3
15.21,1,1,1,0,19,0,2,3
28.17000007629395,1,0,1,1,17,0,1,6
-.0499983215332023,0,0,1,0,16,0,1,6
29.23,1,1,1,0,16,0,2,5
35.93,1,1,1,1,16,0,2,2
24.09000045776367,1,0,1,1,17,0,2,4
1.720001525878907,1,0,0,0,16,0,2,4
21.43000122070313,1,1,1,1,16,0,2,4
-2.650001220703125,0,0,1,1,16,0,3,4
-6.650001220703125,0,0,0,0,16,0,2,4
22.63999969482422,1,0,0,1,16,0,1,4
7.299999542236328,1,0,1,0,16,0,2,3
8.950001068115235,1,0,0,0,16,0,2,10
-2.27000015258789,0,0,0,0,15,0,2,5
11.26,1,1,1,0,15,0,3,5
-14.94000213623047,0,0,1,0,16,0,2,2
33.81000038146973,1,1,1,0,16,0,2,3
26.77999969482422,1,0,0,0,16,0,3,4
13.55000015258789,1,1,1,1,15,0,2,10
6.500000305175782,1,0,1,1,16,0,2,4
-2.380000762939453,0,0,1,1,16,0,1,5
30.46,1,1,1,1,16,0,2,5
-9.730002441406249,0,0,1,1,16,0,3,3
33.87999946594238,1,0,1,0,16,0,2,7
-5.389998474121093,0,0,1,0,16,0,3,5
-6.580001525878906,0,0,1,1,16,0,2,6
33.11,1,1,1,0,17,0,1,8
9.640000000000001,1,1,1,0,16,0,2,4
-1.810001068115234,0,0,1,1,16,0,3,7
2.660000762939454,1,1,1,0,16,0,2,4
38.9499991607666,1,0,1,1,18,0,3,5
-10.48999755859375,0,0,0,1,16,0,1,4
38.51000000000001,1,1,1,0,18,0,2,4
35.00000030517578,1,0,0,1,16,0,2,4
-16.30999725341797,0,0,1,1,16,0,3,6
18.1,1,1,1,1,16,0,2,4
.5900004577636722,1,0,1,0,18,0,2,2
-4.380000762939453,0,0,1,0,17,0,1,3
10.05,1,0,1,1,15,0,3,4
41.38,1,1,0,1,16,0,2,4
21.6299991607666,1,0,0,1,16,0,1,4
23.50000030517578,1,0,0,1,15,0,2,4
20.36999923706055,1,1,1,1,16,0,3,4
11.86000152587891,1,1,1,0,16,0,3,4
28.13000007629395,1,1,1,0,16,0,2,4
14.77999969482422,1,0,0,1,16,0,1,4
18.05,1,1,1,0,18,0,1,4
-5.400001220703125,0,0,1,1,15,0,2,3
9.950001678466798,1,1,1,0,16,0,2,3
-10.37999694824219,0,0,0,1,16,0,4,2
-3.279998474121093,0,0,0,0,16,0,2,4
45.59000045776367,1,0,0,0,15,0,1,5
20.2000016784668,1,1,1,0,15,1,2,4
14.01,1,1,1,1,17,0,2,3
9.139999389648438,1,0,0,1,15,0,1,5
13.59000106811524,1,0,1,1,17,0,3,6
2.829998321533203,1,0,1,0,16,0,2,4
26.77000076293945,1,0,1,0,16,0,3,6
29.47000022888184,1,1,1,0,16,1,2,4
17.97,1,1,1,0,15,0,3,2
-8.410003356933593,0,0,1,0,18,0,2,4
-6.119998626708984,0,0,1,1,16,0,2,3
24.17000007629395,1,0,0,0,16,0,1,4
21.72000152587891,1,0,1,0,7,0,1,5
16.73999816894531,1,1,1,0,18,0,3,4
4.540001831054688,1,1,1,0,16,0,1,7
12.62,1,1,1,0,17,0,2,3
32.77999908447266,1,0,0,1,16,1,1,4
37.85,1,1,1,0,16,0,3,4
-15.41999786376953,0,0,0,1,17,0,2,4
-15.34999816894531,0,0,1,1,16,0,2,4
27.63999969482422,1,0,0,1,16,0,2,5
19.41000076293945,1,1,1,0,15,0,3,9
26.2,1,1,1,0,16,0,1,3
21.36000091552734,1,0,1,1,16,0,1,6
19.23999816894531,1,0,1,1,16,0,3,5
-16.48999755859375,0,0,0,1,16,0,2,5
28.1,1,1,1,0,16,0,1,6
20.89999961853027,1,1,1,0,17,0,1,8
15.36000061035156,1,0,1,1,16,1,1,5
22.87,1,1,1,1,16,0,1,6
36.11000091552734,1,0,1,0,16,0,3,6
28.21999961853027,1,0,1,1,16,0,2,6
17.59999877929688,1,0,0,0,17,0,2,3
37.71,1,0,1,0,16,0,3,2
-12.34000366210937,0,0,0,0,17,0,2,4
1.759999237060548,1,0,1,0,16,0,2,6
-1.209999084472656,0,0,0,0,15,0,1,3
-17.45000366210937,0,0,1,1,16,0,2,3
29.49000068664551,1,1,1,1,16,0,2,6
26.1899995803833,1,0,1,1,16,0,1,3
15.23999816894531,1,0,0,0,16,0,2,4
22.54000183105469,1,0,1,1,15,0,1,5
-2.360000305175781,0,0,1,0,16,0,2,5
5.110001525878907,1,1,1,0,16,0,1,3
-.2200009155273435,0,0,1,0,17,0,2,4
39.42000038146973,1,0,0,0,17,0,2,4
-25.16999816894531,0,0,0,0,16,0,2,6
28.04999954223633,1,0,1,0,16,0,2,5
-6.170001068115234,0,0,0,1,16,0,2,3
23.25999923706055,1,0,0,1,16,0,3,5
30.14,1,1,1,1,16,0,3,5
23.62,1,1,1,1,16,0,2,3
33.21999961853027,1,0,1,1,16,0,2,3
30.19,1,1,1,1,16,0,3,3
36.13999969482422,1,0,1,0,17,0,2,4
23.86999923706055,1,0,1,0,17,0,2,3
34.00000030517578,1,0,1,1,16,1,2,5
34.9400008392334,1,0,0,0,16,0,1,7
25.84000045776367,1,0,0,1,16,0,2,5
-13.01999633789062,0,0,0,0,18,0,2,4
-11.18,0,0,1,0,16,0,2,4
-4.630000762939453,0,0,1,0,16,0,3,3
-8.77999786376953,0,0,1,0,16,0,1,3
-6.189998321533203,0,0,0,0,15,0,3,3
32.75999923706055,1,0,0,1,16,1,1,2
20.43000122070313,1,1,1,0,16,0,3,3
-6.510001220703124,0,0,0,0,16,0,2,6
.5700000000000003,1,0,1,1,16,0,4,6
30.1900008392334,1,1,0,0,16,0,3,4
-8.720001220703125,0,0,0,1,16,0,2,4
29.90000053405762,1,1,1,0,17,0,2,3
5.099999389648438,1,0,0,0,17,0,3,12
-3.830001831054688,0,0,0,1,15,0,2,6
-17.74999969482422,0,0,1,0,17,0,2,5
41.5099995803833,1,0,1,0,16,0,3,3
20.76,1,1,1,0,16,0,3,7
-4.430000305175781,0,0,0,1,17,0,2,5
19.73000045776367,1,1,1,0,18,0,2,3
27.50000091552734,1,1,1,1,16,0,3,4
16.49,1,1,1,0,16,0,1,4
3.070000610351563,1,1,1,0,17,0,3,5
40.14000030517578,1,0,0,0,16,0,3,5
43.05999977111816,1,0,0,0,17,0,2,4
12.65,1,1,1,0,17,0,2,5
28.89999992370605,1,0,0,1,18,0,2,4
19.94,1,1,1,1,17,0,3,4
26.31000038146973,1,1,1,0,16,0,4,4
20.55000015258789,1,0,0,1,16,0,1,5
-12.91999786376953,0,0,0,0,16,0,2,4
27.97999984741211,1,0,0,0,16,0,1,4
40.97000022888184,1,1,1,0,16,0,3,4
-16.54999923706055,0,0,0,0,16,0,2,3
14.63999938964844,1,0,0,1,16,0,1,5
22.64999862670899,1,0,0,0,17,0,3,7
25.4,1,1,1,0,18,1,1,3
-4.02000015258789,0,0,1,0,16,0,4,4
35.4400008392334,1,1,1,0,16,0,2,4
1.050000152587891,1,1,1,0,16,0,1,4
2.270000457763672,1,0,1,1,16,0,3,4
37.96,1,1,1,1,16,0,3,4
3.930000610351563,1,0,1,0,19,0,3,5
15.36000061035156,1,1,1,1,16,0,2,7
12.82000061035156,1,1,1,0,16,0,1,5
12.3299983215332,1,0,1,1,16,0,2,2
-1.990001373291015,0,0,0,0,16,0,2,4
-10.68,0,0,1,0,15,0,2,4
43.04999954223633,1,0,1,0,18,0,1,6
24.13999969482422,1,0,0,1,16,0,2,5
23.41000015258789,1,0,0,0,15,0,2,4
4.090000457763672,1,0,1,1,17,0,3,4
14.84999877929688,1,0,0,0,16,0,2,7
14.31,1,1,1,0,17,0,3,5
41.55,1,1,1,1,16,0,1,5
15.20000106811523,1,0,0,1,15,0,1,5
-.4900013732910153,0,0,1,0,15,0,2,5
15.79000183105469,1,1,1,1,17,0,1,12
-14.22000030517578,0,0,1,0,17,0,2,3
-1.760001831054687,0,0,0,1,16,0,2,3
17.59000106811524,1,1,1,0,18,0,2,6
26.70999938964844,1,0,0,1,16,1,2,4
-16.12999694824219,0,0,0,1,15,0,2,4
26.52,1,1,1,0,16,0,1,3
29.67,1,1,1,1,16,0,2,5
11.27000045776367,1,0,1,1,17,0,1,5
-7.189998626708984,0,0,0,1,16,0,2,5
32.73000045776367,1,1,1,0,16,0,2,8
9.930000305175781,1,1,1,0,17,0,2,5
36.07,1,0,1,0,17,0,2,5
6.43,1,1,1,0,16,0,2,10
37.13999969482422,1,1,1,0,18,0,2,4
-12.93,0,0,1,1,16,1,3,4
-11.61000030517578,0,0,1,0,16,0,3,5
-4.43,0,0,1,1,15,0,2,4
21.85,1,1,1,0,17,0,1,4
31.88999969482422,1,0,0,1,17,0,1,6
-6.909999542236328,0,0,1,1,17,0,2,4
-4.490001373291015,0,0,0,1,16,0,2,7
-14.27999786376953,0,0,1,1,16,0,3,3
-16.73999755859375,0,0,0,1,15,0,2,4
22.13999969482422,1,0,0,1,16,0,1,6
23.40000183105469,1,0,1,0,16,0,1,4
22.89999961853027,1,0,0,1,17,0,1,4
12.81,1,1,1,0,16,0,1,3
20.66,1,1,1,1,14,0,3,4
24.08,1,1,1,0,16,0,2,4
16.54000122070313,1,1,1,1,16,0,2,4
27.56000038146973,1,1,1,0,16,0,2,5
21.87999816894531,1,0,1,1,15,0,3,5
1.030000000000001,1,1,1,0,15,0,2,5
8.989998779296876,1,0,1,0,25,0,2,12
-15.34000366210937,0,0,1,1,16,0,2,6
-10.34999816894531,0,0,0,0,16,0,3,3
-4.900000610351562,0,0,1,0,16,0,2,3
19.63999938964844,1,0,0,0,18,1,3,6
-10.19000152587891,0,0,1,0,16,0,2,7
17.79999954223633,1,0,1,1,15,0,2,7
7.799999542236328,1,0,0,1,17,1,3,4
29.1900008392334,1,0,1,0,17,0,3,4
17.45999938964844,1,0,1,0,17,0,2,3
13.90000183105469,1,0,1,0,17,0,1,4
37.66999908447266,1,0,0,0,16,0,2,2
27.37999946594238,1,0,0,0,16,0,2,8
-7.130000762939453,0,0,1,0,16,1,3,4
39.50000091552734,1,1,1,0,16,0,1,5
22.45999938964844,1,0,0,1,16,0,2,4
-5.549998931884765,0,0,1,1,15,0,2,3
.5799999999999983,1,1,1,0,16,0,2,3
12.55000015258789,1,1,1,0,16,0,3,3
34.4400008392334,1,0,0,1,16,0,2,6
10.47000152587891,1,0,1,1,17,0,1,5
-7.220000915527343,0,0,0,0,16,0,1,4
29.79999954223633,1,0,0,1,16,0,2,2
13.93999893188477,1,0,1,0,23,0,3,3
49.58,1,1,1,1,16,0,1,4
29.36,1,1,1,0,16,0,2,4
8.209999389648438,1,0,1,0,17,0,2,4
-9.919997253417968,0,0,1,0,16,0,1,4
27.37,1,1,1,0,16,0,2,4
20.25,1,0,1,1,16,0,2,2
27.64000034332275,1,1,1,0,17,0,1,5
-.1199986267089841,0,0,0,1,18,0,3,2
23.62,1,1,1,0,16,0,2,5
7.890000000000001,1,0,1,1,20,0,1,5
-8.98999755859375,0,0,0,0,17,0,1,5
-1.880000762939453,0,0,0,0,16,0,3,4
14.38,1,1,1,0,16,0,2,5
34.14999992370605,1,0,0,0,17,0,2,8
23.30000015258789,1,1,1,0,16,0,2,4
24.29000122070313,1,0,0,1,17,0,1,5
-2.52000015258789,0,0,0,0,18,0,2,5
5.900001831054688,1,0,1,0,16,0,2,6
-15.33000152587891,0,0,0,0,15,0,2,3
9.890000000000001,1,1,1,0,18,0,3,5
31.36999923706055,1,0,0,1,16,0,1,7
20.05000015258789,1,1,1,0,17,0,3,4
25.24000068664551,1,1,1,1,16,0,2,8
20.18000122070313,1,1,1,0,15,0,3,2
-1.049998931884765,0,0,1,1,16,0,2,2
-23.41000335693359,0,0,0,1,15,0,2,3
20.09999938964844,1,0,0,0,16,0,1,3
6.730000457763673,1,1,1,0,17,1,3,6
19.4,1,1,1,0,16,0,2,3
